Psys,Ffuel,Porosity,Dparticle,Alpha,Rflat,Tbed,Decay,Fstruct
163430.0,0.7815000000000001,0.44375,0.002188,29.37,0.174,1321.6999999999998,0.003427,0.66825
159725.0,0.75925,0.351625,0.002458,29.655,1.3970000000000002,1695.4499999999998,0.0068675,1.986875
297785.0,0.59575,0.392875,0.004726,20.505,0.127,850.45,0.0093315,0.770625
171425.0,0.64525,0.446875,0.00119,27.165,0.045,1360.05,0.0080434999999999,1.195875
371885.0,0.51975,0.280625,0.001498,22.575,0.399,1315.85,0.0089185,1.796125
464510.0,0.7525,0.46525,0.003828,21.51,1.214,406.5,0.007991,1.06725
110975.0,0.81975,0.421875,0.0026899999999999,25.215,1.9090000000000005,487.75,0.0068395,1.2466250000000003
200675.0,0.93575,0.466375,0.00155,26.475,1.5550000000000002,1363.95,0.0095625,0.726875
483035.00000000006,0.79675,0.447625,0.002934,27.435,0.079,1523.85,0.0039555,1.7156249999999995
418490.0,0.7285,0.34475,0.004044,29.49,0.094,1649.3,0.008677,0.45475
319235.0,0.61125,0.481875,0.0034539999999999,21.765,0.837,1076.65,0.0079245,0.8861249999999999
261515.0,0.91325,0.276375,0.001706,18.105,1.367,1678.55,0.0088205,1.505625
184295.0,0.95625,0.449125,0.0040339999999999,41.415000000000006,0.189,767.25,0.0038645,0.7793749999999999
305390.0,0.6415,0.38175,0.003556,24.630000000000003,0.114,1189.1,0.005625,1.51525
417515.0,0.80375,0.433625,0.001482,30.975,0.889,815.35,0.0066645,0.345375
314165.0,0.67625,0.286875,0.00459,29.175,0.431,1283.35,0.0099755,1.9028750000000003
238895.0,0.90875,0.266625,0.00451,44.595,0.123,983.05,0.0097095,0.439875
311045.0,0.83525,0.456125,0.003838,37.035,0.745,723.05,0.0097375,1.897625
286475.0,0.57075,0.282375,0.00173,15.615,0.463,1690.25,0.0089955,0.578125
181175.0,0.73325,0.468125,0.00281,26.355,1.439,1565.45,0.0065525,0.264875
488690.0,0.7335,0.35675,0.002476,20.67,1.15,627.5,0.005331,0.32525
191510.0,0.8215,0.29975,0.002772,20.79,0.246,1654.5,0.009013,0.84675
248255.0,0.68775,0.305125,0.00259,28.305,0.405,1374.35,0.0067554999999999,1.076875
237725.0,0.78025,0.306625,0.004958,42.915000000000006,0.935,716.55,0.0044245,0.949125
472310.0,0.8725,0.34075,0.00486,36.09,0.442,1636.3000000000002,0.006535,0.67875
396455.0,0.56725,0.461375,0.00221,36.675,1.457,1447.15,0.0067345,0.950875
373055.00000000006,0.50875,0.316625,0.001918,43.485,0.187,1236.55,0.0095415,0.516875
167525.0,0.98625,0.351375,0.003418,17.595,0.105,1640.85,0.0082745,1.523125
255665.0,0.65625,0.420625,0.004534,38.535,0.989,600.85,0.0078545,0.707625
211205.0,0.54225,0.344875,0.004562,37.095,0.173,621.65,0.0080854999999999,0.515125
231485.0,0.60925,0.455125,0.001478,19.485,0.637,1127.35,0.0035985,0.665625
341270.0,0.9235,0.33775,0.003172,34.650000000000006,1.202,908.3,0.006185,0.34275
463145.0,0.62975,0.317875,0.002546,31.875,1.1230000000000002,508.55,0.0072524999999999,1.316625
184685.0,0.85325,0.438625,0.003514,35.145,0.229,971.35,0.0040465,0.516875
266731.25,0.8515625,0.47734375,0.0017825,32.90625,1.16625,563.3125,0.005139375,1.16984375
385730.0,0.5305,0.36575,0.004076,44.19,0.03,1389.3000000000002,0.004617,1.09175
378515.00000000006,0.53125,0.332125,0.004202,40.545,0.499,1184.55,0.0069585,1.5248749999999998
436625.0,0.91175,0.469625,0.003482,40.935,0.073,1137.75,0.0041025,0.6288750000000001
184295.0,0.61825,0.422625,0.003802,27.525,0.397,1389.95,0.0038155,1.995625
321185.0,0.80675,0.334875,0.004338,20.535,1.3770000000000002,1395.15,0.0095835,1.255375
376370.0,0.8475,0.33175,0.004252,15.63,1.058,1189.1,0.004085,0.37775
115265.0,0.64725,0.477875,0.003094,32.475,1.4050000000000002,906.35,0.0053205,0.753125
346730.0,0.6515,0.30225,0.003436,25.29,0.91,1371.1,0.003287,0.44775
250790.0,0.5705,0.43775,0.003708,35.13,0.046,1436.1,0.005779,0.46175
451250.0,0.9625,0.48675,0.00474,42.75,0.902,1415.3000000000002,0.005345,1.56775
312605.0,0.72125,0.283375,0.003302,38.44500000000001,0.999,513.75,0.0049215,0.427625
327815.0,0.92825,0.348625,0.003034,31.695,1.791,1123.45,0.0082605,1.946625
358820.0,0.555,0.2685,0.0043999999999999,38.82,1.812,964.2,0.004918,1.9265
187805.0,0.82225,0.320125,0.003554,27.495,1.6350000000000002,678.85,0.0099125,0.926375
211985.0,0.52175,0.281125,0.003858,24.105,0.355,591.75,0.0092335,0.6148750000000001
343415.0,0.63525,0.323875,0.003574,37.545,1.9130000000000005,1587.55,0.0078545,1.209875
339710.0,0.6425000000000001,0.4952499999999999,0.002412,34.29,0.998,770.5,0.007963,0.28325
229925.0,0.63975,0.403125,0.001922,36.165,1.3250000000000002,676.25,0.0093945,1.804875
304025.0,0.71425,0.340125,0.003082,16.545,1.5870000000000002,1354.85,0.0080085,1.269375
460610.0,0.9405,0.48125,0.001364,40.47,0.0419999999999999,1012.3,0.008229,1.83375
490055.0,0.93425,0.447875,0.002566,33.735,0.145,854.35,0.0066575,0.819625
380075.00000000006,0.59975,0.451875,0.004386,31.485000000000003,1.207,608.65,0.0094365,0.830125
475868.75,0.9915625,0.46546875,0.0038875,19.96875,0.90375,1208.4375,0.003634375,0.7520312499999999
287450.0,0.6595,0.29875,0.003884,25.47,0.41,799.0999999999999,0.005275,1.07075
272825.0,0.50125,0.289125,0.00213,15.465,0.015,716.55,0.0045715,1.554625
220370.0,0.8505,0.42475,0.003876,40.77,1.262,1662.3,0.005065,0.45825
447155.0,0.57225,0.389625,0.0044379999999999,18.825,1.0790000000000002,469.55,0.0039975,1.810125
370130.0,0.5095,0.38375,0.00378,44.370000000000005,1.23,981.1,0.009741,0.93425
335225.0,0.92175,0.396875,0.002198,41.955,1.113,664.55,0.0057195,0.4503749999999999
139445.0,0.71425,0.450125,0.004694,18.495,1.189,659.35,0.0030385,0.863375
376955.00000000006,0.68575,0.279375,0.004038,20.205,1.753,1133.85,0.0069025,1.6946250000000005
296615.0,0.96025,0.315625,0.0045579999999999,20.115,1.109,659.35,0.0054605,0.625375
182881.25,0.5896875,0.46609375,0.0015175,18.05625,0.94125,430.0625,0.007711875,1.01015625
414005.00000000006,0.8492500000000001,0.404625,0.002606,43.125,0.489,1162.45,0.0067415,1.5563749999999998
362915.0,0.55175,0.250375,0.004462,18.165,0.223,573.55,0.0033115,1.244875
493906.25,0.6953125,0.39765625,0.0026375,34.66875,1.93125,1575.6875,0.009890625,0.30578125
384170.0,0.9475,0.30075,0.004412,15.99,1.754,1001.9,0.007319,1.55375
420781.25,0.5003125,0.35609375,0.0046375,16.14375,1.64375,961.4375,0.003179375,1.55046875
338150.0,0.8345,0.32425,0.00438,16.47,1.134,676.9,0.003693,0.79075
368765.0,0.89375,0.425125,0.00129,35.445,0.865,611.25,0.0074905,0.474875
474650.0,0.6885,0.34425,0.003436,43.41,0.01,778.3,0.006255,1.72175
391970.0,0.5365,0.34775,0.002708,16.41,0.054,445.5,0.004407,1.82325
250595.0,0.89075,0.442625,0.001266,27.165,1.189,509.85,0.0032905,0.576375
307535.0,0.63775,0.405125,0.00407,28.065,0.301,1224.85,0.0057825,1.033125
178835.0,0.65325,0.355875,0.004358,25.005000000000003,0.629,868.65,0.0087365,1.092625
328156.25,0.6153125,0.32265625,0.0035575,37.40625,1.12625,937.0625,0.009435625,0.26203125
225830.0,0.9575,0.45575,0.00134,21.21,0.622,531.3,0.005457,1.04625
430775.0,0.91575,0.432625,0.001886,35.865,0.367,1691.55,0.0094575,0.744375
353945.0,0.52175,0.300875,0.003586,29.235,1.1589999999999998,756.85,0.0069165,0.966625
476990.0,0.5205,0.42225,0.003012,36.45,0.246,640.5,0.004785,0.78725
321818.75,0.9246875,0.30359375,0.0040375,24.13125,1.18625,1029.6875,0.0073531249999999,1.04953125
460805.0,0.52575,0.441625,0.001582,15.945,1.629,989.55,0.0048515,0.289375
249181.25,0.7178125,0.42265625,0.0021025,18.61875,0.90875,1201.9375,0.003354375,1.81515625
163381.25,0.6103125,0.39390625,0.0028675,22.74375,1.47375,504.8125,0.005183125,1.88734375
222368.75,0.5146875,0.47890625,0.0026125,43.93125,1.42375,948.4375,0.004579375,1.96609375
113315.0,0.75225,0.404875,0.001298,25.725,0.473,1330.15,0.0093245,1.426875
411275.0,0.68675,0.271625,0.003522,36.165,1.637,907.65,0.0059575,0.7478750000000001
202235.0,0.91925,0.478375,0.00323,30.705,1.339,1568.0500000000002,0.0092125,1.4758750000000005
290765.0,0.77625,0.391125,0.002662,26.955,0.417,609.95,0.0071335,0.590375
277505.0,0.97625,0.480125,0.004014,43.69500000000001,1.6630000000000005,547.55,0.0083095,0.385625
400793.75,0.8934375,0.38828125,0.0034175,40.29375,0.41125,1231.1875,0.009085625,0.46328125
373835.00000000006,0.95675,0.486375,0.002446,21.525,0.435,726.95,0.0071615,0.446875
127550.0,0.8775,0.48875,0.001604,37.47,0.17,1641.5,0.008985,0.80825
226268.75,0.8809375,0.31828125,0.0037675,42.73125,1.40375,1694.3125,0.005681875,1.13265625
410056.25,0.6784375,0.30203125,0.0038975,33.13125,1.97125,496.6875,0.004028125,1.45640625
176495.0,0.50075,0.425375,0.002078,30.285000000000004,0.047,1159.85,0.0065315,1.075125
303635.0,0.90525,0.359375,0.0044779999999999,30.405,0.269,708.75,0.0099265,1.2973750000000002
123650.0,0.6765,0.36175,0.003348,28.53,1.574,601.5,0.007781,1.11975
319430.0,0.9945,0.47225,0.001244,22.05,0.626,786.0999999999999,0.008719,1.6727500000000002
233435.0,0.89575,0.455125,0.002546,17.565,0.143,1521.25,0.0080714999999999,0.473125
426095.0,0.99075,0.268625,0.0034379999999999,43.995,1.927,1482.25,0.0055305,0.588625
387095.0,0.53775,0.366375,0.004538,23.895,1.693,1375.65,0.0038015,1.5248749999999998
192875.0,0.63275,0.313875,0.002166,24.435,1.327,1586.2500000000002,0.0044105,0.555375
240406.25,0.5984375,0.49734375,0.0037575,35.04375,1.34625,495.0625,0.004334375,0.37359375
416345.00000000006,0.89525,0.356875,0.001518,20.055,0.185,1120.85,0.0062655,0.392625
313385.0,0.96475,0.3556249999999999,0.003574,19.995,0.005,737.35,0.0075325,1.7016250000000002
347510.0,0.9245,0.46575,0.00122,37.53,0.718,598.9,0.004001,1.97025
387485.0,0.62325,0.369625,0.003726,27.015,1.813,838.75,0.0099965,0.823125
140420.0,0.721,0.4075,0.002064,16.02,1.9,865.4,0.004498,0.5895
117215.0,0.81275,0.472125,0.004294,37.665000000000006,0.961,976.55,0.0040535,1.2816249999999998
479915.00000000006,0.65375,0.486625,0.002402,35.445,1.789,1348.35,0.0038785,1.232625
233630.0,0.7295,0.42175,0.001956,31.290000000000003,0.446,908.3,0.004155,1.93875
349265.0,0.77625,0.308375,0.00371,31.035,0.479,693.1500000000001,0.0048725,0.487125
285305.0,0.68525,0.433125,0.001742,17.745,0.303,1081.85,0.0095975,1.918625
321331.25,0.8596874999999999,0.28734375,0.0027275,33.318749999999994,1.46625,857.4375,0.007563125,0.5726562500000001
163625.0,0.66225,0.452625,0.00411,27.225,1.841,707.45,0.0046625,0.863375
152315.0,0.60175,0.441375,0.002258,17.685,0.317,1538.15,0.0035285,1.446125
413615.0,0.77825,0.341125,0.001854,18.945,1.557,1087.05,0.0099545,1.453125
279455.0,0.67325,0.298625,0.00447,42.165,1.865,1250.85,0.0072035,0.593875
336005.0,0.72575,0.410625,0.003958,18.135,1.181,804.95,0.0070845,0.816125
470750.0,0.5165,0.48075,0.001204,26.85,0.89,489.7,0.003483,0.74875
369106.25,0.5796875,0.32546875,0.0028825,32.23125,0.11375,1247.4375,0.005463125,0.72140625
202868.75,0.7334375,0.46828125,0.0016175,33.73125,1.88125,954.9375,0.006591875,0.8023437500000001
246110.0,0.5155,0.49575,0.003292,31.770000000000003,1.79,947.3,0.0088589999999999,0.60875
232850.0,0.7785,0.46025,0.002572,42.27,1.762,1332.1,0.008285,0.96225
455930.0,0.9115,0.37375,0.003164,28.29,1.89,695.1,0.009307,1.84775
383780.0,0.7070000000000001,0.4004999999999999,0.003888,40.5,0.412,735.4000000000001,0.005534,1.9615
124625.0,0.51275,0.442125,0.002458,28.665,1.6949999999999998,452.65,0.0076865,0.466125
380855.00000000006,0.61975,0.324875,0.003914,17.685,0.089,1305.4500000000005,0.0069095,1.1591250000000002
214325.0,0.97125,0.495125,0.001498,16.995,0.205,427.95,0.0042985,0.620125
408545.0,0.76725,0.420875,0.004146,37.575,1.221,656.75,0.0078755,1.948375
397625.0,0.60875,0.447375,0.002474,34.69500000000001,0.359,1124.75,0.0030525,1.6001250000000002
260735.0,0.88675,0.339125,0.00245,20.715,0.299,690.55,0.0077635,1.090875
392555.0,0.96275,0.497875,0.002614,23.535,1.769,1110.4499999999998,0.0055375,1.682375
485765.0,0.92875,0.332375,0.002906,30.375,1.213,1244.35,0.0097235,1.113625
426875.0,0.80725,0.383875,0.00245,18.765,1.787,408.45,0.0050965,1.839875
252155.0,0.59825,0.301375,0.003526,36.435,1.455,721.75,0.0045785,1.530125
299150.0,0.7265,0.30675,0.004012,33.03,1.47,1420.5,0.009489,0.43725
307535.0,0.95325,0.364875,0.002614,29.115,1.4249999999999998,451.35,0.0098985,0.632375
294665.0,0.68575,0.411375,0.001226,28.065,1.839,824.45,0.0035005,1.773375
196775.0,0.88125,0.453375,0.00477,31.545,1.3490000000000002,843.95,0.0076305,0.406625
278675.0,0.54625,0.468625,0.002634,28.635,0.807,665.85,0.0044595,0.466125
409325.0,0.84875,0.2648749999999999,0.004674,15.075,0.337,1027.25,0.0053975,1.796125
341075.0,0.61575,0.483125,0.003038,36.045,1.705,1124.75,0.0051595,0.952625
494345.0,0.54225,0.410375,0.003518,18.495,1.4529999999999998,602.15,0.0084075,1.101375
427070.0,0.7275,0.48725,0.00458,44.07,1.858,585.9000000000001,0.007431,0.61225
472700.0,0.531,0.3495,0.003984,34.86,1.628,1676.6,0.00643,1.2335
380465.0,0.97475,0.319125,0.003742,18.375,0.521,855.6500000000001,0.0083585,1.7348750000000002
111170.0,0.8055,0.4912499999999999,0.003404,23.79,0.662,1124.1,0.007977,1.34725
440135.0,0.51625,0.346625,0.003146,36.075,1.149,1020.75,0.0053065,1.5826250000000002
194825.0,0.59425,0.356125,0.003966,36.345,0.367,1111.75,0.0061325,1.773375
331130.0,0.8075,0.41975,0.001716,16.23,0.542,1012.3,0.007669,1.14425
121505.0,0.93825,0.468875,0.001466,20.295,0.299,785.45,0.0059715,0.5606249999999999
304805.0,0.86725,0.343875,0.004122,19.185,1.005,924.55,0.0037035,0.991125
358235.0,0.86325,0.459875,0.001418,37.305,0.5650000000000001,1418.5500000000002,0.0048445,0.501125
336395.0,0.92175,0.487875,0.00347,27.165,0.905,663.25,0.0054745,0.607875
475235.00000000006,0.50325,0.436875,0.003298,22.605,1.969,989.55,0.0075045,1.013875
371105.0,0.83725,0.481375,0.001418,17.655,0.7010000000000001,444.85,0.0071335,1.6246250000000002
497270.0,0.9055,0.32175,0.002348,20.73,0.226,1636.3000000000002,0.009447,0.82225
473431.25,0.8559375,0.34734375,0.0049325,21.50625,1.86875,703.0625,0.005909375,0.28828125
290180.0,0.831,0.4645,0.003232,19.14,1.34,433.8,0.00377,1.8565
289205.0,0.95325,0.438875,0.00415,15.765,1.0870000000000002,921.95,0.0044105,1.7436249999999998
239285.0,0.89425,0.499125,0.004718,28.755000000000003,1.267,1254.75,0.0043055,0.315625
155630.0,0.5595,0.29275,0.004588,18.27,1.398,458.5,0.003189,0.67175
268730.0,0.5195,0.32775,0.00358,39.870000000000005,1.354,1646.7,0.003091,1.56075
130085.0,0.86725,0.315375,0.0016099999999999,15.975,1.971,968.75,0.0071335,0.711125
419270.0,0.8985000000000001,0.45025,0.00438,18.21,0.066,546.9,0.008033,0.29725
146465.0,0.88425,0.263125,0.001522,19.305,1.6390000000000002,1460.15,0.0070285,1.052375
411665.00000000006,0.82825,0.464125,0.002994,33.525,1.839,726.95,0.0031295,1.668375
233093.75,0.7046875,0.33296875,0.0044875,34.33125,0.97625,400.8125,0.003389375,1.65109375
274775.0,0.96225,0.367375,0.002706,34.035000000000004,0.219,743.85,0.0078475,0.504625
210035.0,0.93025,0.267125,0.004994,33.525,1.6350000000000002,832.25,0.0037105,1.083875
149585.0,0.75275,0.390625,0.004918,23.835,0.727,1531.65,0.0054465,1.5721250000000002
203990.0,0.5185,0.32675,0.004324,31.83,0.386,801.7,0.003791,0.44425
400355.0,0.59475,0.310125,0.002738,29.205,1.231,768.55,0.0053905,1.808375
483668.75,0.7628125,0.41484375,0.0038775,38.75625,1.81125,1138.5625,0.003109375,1.06046875
168110.0,0.9035,0.35675,0.002372,31.65,0.754,804.3,0.004491,1.55025
139055.0,0.70825,0.362125,0.001034,33.075,0.039,1382.15,0.0093875,0.980625
414005.00000000006,0.68225,0.402125,0.003174,31.635,1.743,890.75,0.0085125,1.115375
257468.75000000003,0.6228125,0.40609375,0.0035875,40.18125,1.57375,498.3125,0.005944375,1.46078125
256835.0,0.60525,0.420125,0.004214,38.44500000000001,1.741,1506.9499999999998,0.0055795,0.438125
417710.0,0.8325,0.34975,0.003628,23.67,0.6980000000000001,1030.5,0.008733,1.2247500000000002
190145.0,0.95175,0.397375,0.003706,31.995,1.255,1449.7500000000002,0.0048165,1.643875
416150.0,0.8895,0.45525,0.001556,22.11,0.61,916.1,0.008551,1.25625
482645.0,0.6467499999999999,0.416125,0.00443,24.675,0.787,1454.95,0.0052435,1.043625
303245.0,0.69875,0.478625,0.00197,42.345,0.197,1289.85,0.0095205,0.285875
388118.75,0.5121875,0.35421875,0.0038825,37.14375,0.76875,985.8125,0.003713125,0.6973437499999999
135935.0,0.71875,0.427375,0.001106,29.685,1.905,698.35,0.0097445,0.7793749999999999
317285.0,0.89725,0.487875,0.004162,23.955,1.6869999999999998,1061.05,0.0043895,0.961375
233435.0,0.50325,0.485625,0.003158,37.185,0.513,713.95,0.0089185,1.6876250000000002
361355.0,0.52775,0.286625,0.0040339999999999,16.785,0.591,622.95,0.0081275,1.540625
208475.0,0.80975,0.448375,0.003534,26.085,1.003,1421.15,0.0050055,1.857375
186781.25,0.7071875000000001,0.36203125,0.0027425,18.24375,0.99625,1052.4375,0.009488125,0.4326562499999999
161675.0,0.59975,0.424875,0.004106,24.615,0.6910000000000001,624.25,0.0098215,1.4093750000000005
381830.0,0.5865,0.45725,0.004236,15.51,0.318,1376.3,0.004057,1.10575
397235.0,0.88175,0.257875,0.004014,30.315,1.331,1231.35,0.0076165,0.511625
488105.0,0.67825,0.331125,0.002506,39.615,1.247,483.85,0.0096325,0.6796249999999999
470993.75,0.8953125,0.40015625,0.0044025,18.39375,0.26875,941.9375,0.009295625,1.7407812500000002
172790.0,0.9395,0.35575,0.001884,25.05,0.47,1082.5,0.009251,0.36725
209255.0,0.63975,0.477125,0.004202,17.445,0.999,1120.85,0.0078405,1.825875
258005.0,0.93375,0.445125,0.00291,25.995,0.721,970.05,0.0034025,1.402375
275750.0,0.5215,0.27325,0.003332,18.09,0.254,741.9000000000001,0.009853,0.62625
457490.0,0.6675,0.45525,0.001828,19.95,1.122,913.5,0.004057,0.98325
367205.0,0.64175,0.494625,0.0030499999999999,25.605,1.3610000000000002,989.55,0.0090655,1.153875
171035.0,0.55325,0.269125,0.004826,17.295,0.545,804.95,0.0098075,1.750625
398990.0,0.6985,0.46875,0.0035,25.23,0.386,1659.7,0.008649,0.27625
276530.0,0.6335,0.28675,0.004164,28.23,0.394,500.1,0.006759,1.01475
432725.00000000006,0.83425,0.398625,0.001418,38.565,0.547,1469.25,0.0075604999999999,1.664875
448715.0,0.67975,0.270875,0.003634,31.305000000000003,1.821,1317.15,0.0095345,1.013875
136325.0,0.96725,0.253375,0.001774,16.635,0.043,932.35,0.0099405,1.024375
364475.0,0.96625,0.395625,0.001886,20.025,0.313,1196.25,0.0052575,1.615875
157190.0,0.6605,0.26525,0.002652,40.11,0.87,1074.7,0.007935,0.65425
372470.0,0.7895,0.35075,0.0029319999999999,31.950000000000003,1.99,617.1,0.005429,0.59475
305975.0,0.62775,0.331625,0.002266,26.655,1.957,889.45,0.0067485,1.587875
408935.0,0.70225,0.492125,0.00379,33.135000000000005,0.215,1373.05,0.0060275,1.048875
417125.00000000006,0.81375,0.489125,0.002558,25.905,1.035,1064.95,0.0083025,0.894875
484010.0,0.7875000000000001,0.32825,0.003932,42.510000000000005,0.878,450.7,0.005093,0.29375
310850.0,0.7865,0.26675,0.003772,28.11,0.362,1685.7,0.009027,1.79175
363305.0,0.62875,0.348125,0.003082,25.125,0.149,934.95,0.0071895,0.896625
281990.0,0.5965,0.29375,0.004108,18.57,0.454,1334.6999999999998,0.008495,0.50375
297785.0,0.62225,0.259625,0.003986,22.575,0.201,1140.35,0.0085685,0.420625
149585.0,0.55975,0.388125,0.002894,42.435,0.675,1670.75,0.0069725,0.525625
223295.0,0.76375,0.273375,0.001506,39.915,1.4129999999999998,1236.55,0.0096115,1.873125
431750.0,0.8654999999999999,0.48575,0.001108,34.77,1.494,799.0999999999999,0.006283,0.8572500000000001
392555.0,0.82675,0.368625,0.001722,32.235,0.247,1022.05,0.0091005,1.013875
396845.0,0.88825,0.385625,0.001726,22.035,1.525,1392.5500000000002,0.0076445,0.667375
417125.00000000006,0.7092499999999999,0.268625,0.004678,25.005000000000003,0.061,437.05,0.0094785,1.040125
115070.0,0.9535,0.39375,0.002228,37.29,1.138,1423.1,0.008117,0.66825
118970.0,0.6815,0.41625,0.004436,27.09,1.114,1469.9,0.004757,0.53525
305195.0,0.8512500000000001,0.356125,0.002786,37.965,1.931,782.8499999999999,0.0056355,1.789125
376370.0,0.6965,0.30775,0.00422,16.89,0.186,955.1,0.006493,1.93875
405230.0,0.9335,0.41025,0.002188,25.47,0.6900000000000001,1243.7,0.004253,1.36475
197506.25,0.8328125,0.49265625,0.0018125,36.73125,0.68625,967.9375,0.003161875,1.59421875
436235.0,0.83275,0.270125,0.004346,36.525000000000006,1.165,647.65,0.0090725,1.4758750000000005
460415.00000000006,0.88775,0.331375,0.001054,43.33500000000001,0.615,1531.65,0.0087575,1.1626250000000002
319235.0,0.82525,0.484125,0.004406,16.005,1.041,695.75,0.0085195,1.050625
320795.0,0.55125,0.341125,0.003466,36.435,0.277,1431.5500000000002,0.0031645,0.943875
338345.0,0.85875,0.310875,0.003518,29.535,0.785,1171.5499999999995,0.0096465,0.558875
400940.0,0.849,0.3915,0.001792,21.3,1.46,714.5999999999999,0.00531,1.7515
388655.0,0.93925,0.354375,0.001502,36.345,0.217,707.45,0.0044805,0.8563750000000001
257615.0,0.99675,0.420375,0.00363,35.775000000000006,1.105,1002.55,0.0062375,1.073375
415175.0,0.78325,0.410125,0.0033099999999999,26.475,0.189,833.55,0.0081135,0.264875
154070.0,0.7385,0.27725,0.001196,42.03,0.026,1589.5,0.006577,1.20375
467045.0,0.75725,0.475375,0.004666,35.745000000000005,1.997,596.95,0.0054045,0.683125
325670.0,0.8475,0.48725,0.002828,32.010000000000005,1.51,1365.9,0.006311,1.0637500000000002
121505.0,0.51675,0.463125,0.00407,42.765,0.369,1006.45,0.0041445,1.547625
359405.0,0.73475,0.458125,0.003058,26.655,0.403,703.55,0.0078895,0.802125
346340.0,0.653,0.4925,0.001584,34.02,1.18,1442.6,0.008726,1.0515
383195.00000000006,0.91275,0.3273749999999999,0.00201,30.765,0.503,1123.45,0.0066855,0.415375
200090.0,0.7335,0.33225,0.0044919999999999,24.15,0.81,1155.3,0.009153,1.4627500000000002
432335.0,0.79825,0.478375,0.00409,36.105,1.141,684.05,0.0071404999999999,0.378625
440330.0,0.8515,0.26925,0.00198,16.47,1.506,1222.9,0.009433,1.18625
498293.75,0.9371875,0.47859375,0.0014825,28.63125,1.77125,1044.3125,0.009785625,1.47828125
445790.0,0.7675000000000001,0.46775,0.001588,19.59,0.258,588.5,0.0080889999999999,1.36125
478745.0,0.72475,0.409875,0.00233,22.275,0.983,548.85,0.0094995,0.795125
254885.0,0.53075,0.250875,0.003378,36.765,1.6510000000000002,1673.35,0.0082115,0.959625
401135.0,0.81625,0.253125,0.001354,15.375,0.741,1246.9499999999998,0.0052715,0.271875
